valid_time,basin_avg_dis24_m3s
12/25/2002,71.49814
12/26/2002,102.348366
12/27/2002,120.60158
12/28/2002,120.346176
12/29/2002,118.70342
12/30/2002,112.196945
12/31/2002,98.0659
1/1/2003,90.13558
1/2/2003,112.45191
1/3/2003,129.51735
1/4/2003,122.68729
1/5/2003,108.938286
1/6/2003,98.481026
1/7/2003,89.50764
1/8/2003,78.12135
1/9/2003,66.6964
1/10/2003,57.30613
1/11/2003,49.703854
1/12/2003,42.61801
1/13/2003,38.128292
1/14/2003,34.297684
1/15/2003,30.544176
1/16/2003,27.22895
1/17/2003,24.30489
1/18/2003,21.838352
1/19/2003,19.832066
1/20/2003,18.100658
1/21/2003,16.44457
1/22/2003,14.856838
1/23/2003,13.384688
1/24/2003,12.134715
1/25/2003,11.292935
1/26/2003,10.984645
1/27/2003,11.065469
1/28/2003,11.148936
1/29/2003,10.820029
1/30/2003,10.237182
1/31/2003,11.2273855
2/1/2003,20.217752
2/2/2003,39.3132
2/3/2003,45.690414
2/4/2003,42.752697
2/5/2003,38.267944
2/6/2003,33.83471
2/7/2003,31.52723
2/8/2003,36.773746
2/9/2003,48.245655
2/10/2003,52.91224
2/11/2003,50.23872
2/12/2003,48.352657
2/13/2003,46.8349
2/14/2003,43.15687
2/15/2003,38.85805
2/16/2003,35.145023
2/17/2003,35.527122
2/18/2003,42.787968
2/19/2003,52.95326
2/20/2003,62.778065
2/21/2003,66.459145
2/22/2003,69.59998
2/23/2003,103.931725
2/24/2003,150.57715
2/25/2003,162.27205
2/26/2003,153.67819
2/27/2003,148.96797
2/28/2003,141.9632
3/1/2003,133.24529
3/2/2003,124.84057
3/3/2003,112.01816
3/4/2003,100.38717
3/5/2003,92.18564
3/6/2003,83.44633
3/7/2003,75.430756
3/8/2003,77.01185
3/9/2003,90.37748
3/10/2003,97.01687
3/11/2003,96.21114
3/12/2003,91.250755
3/13/2003,82.26787
3/14/2003,74.27105
3/15/2003,72.06126
3/16/2003,69.49811
3/17/2003,65.67244
3/18/2003,64.86977
3/19/2003,73.132935
3/20/2003,82.31126
3/21/2003,83.41742
3/22/2003,80.332306
3/23/2003,74.33009
3/24/2003,66.618904
3/25/2003,58.698025
3/26/2003,51.486668
3/27/2003,45.13871
3/28/2003,40.03859
3/29/2003,36.846016
3/30/2003,34.10055
3/31/2003,31.49336
4/1/2003,29.582579
4/2/2003,27.613989
4/3/2003,25.261929
4/4/2003,22.875
4/5/2003,20.652365
4/6/2003,18.920391
4/7/2003,18.95585
4/8/2003,22.837812
4/9/2003,57.256313
4/10/2003,116.96562
4/11/2003,142.38774
4/12/2003,144.21939
4/13/2003,135.98747
4/14/2003,121.78643
4/15/2003,104.646805
4/16/2003,87.34758
4/17/2003,73.35433
4/18/2003,61.754154
4/19/2003,52.646534
4/20/2003,45.738235
4/21/2003,40.038483
4/22/2003,35.258907
4/23/2003,31.40841
4/24/2003,28.263655
4/25/2003,26.088352
4/26/2003,32.921253
4/27/2003,52.504047
4/28/2003,74.03255
4/29/2003,77.38304
4/30/2003,70.49228
5/1/2003,60.742985
5/2/2003,50.60438
5/3/2003,42.375538
5/4/2003,37.952934
5/5/2003,34.747623
5/6/2003,32.70682
5/7/2003,30.267757
5/8/2003,27.392542
5/9/2003,25.650368
5/10/2003,29.218859
5/11/2003,34.977276
5/12/2003,35.775745
5/13/2003,32.230247
5/14/2003,28.21508
5/15/2003,25.067682
5/16/2003,22.540155
5/17/2003,21.768188
5/18/2003,22.25707
5/19/2003,22.621277
5/20/2003,28.62867
5/21/2003,38.359726
5/22/2003,47.982998
5/23/2003,54.350227
5/24/2003,56.233864
5/25/2003,54.00842
5/26/2003,49.400475
5/27/2003,44.395023
5/28/2003,41.08873
5/29/2003,38.317467
5/30/2003,34.399826
5/31/2003,30.203962
6/1/2003,26.379696
6/2/2003,23.135633
6/3/2003,20.422712
6/4/2003,18.671309
6/5/2003,19.48424
6/6/2003,21.524935
6/7/2003,25.946028
6/8/2003,35.971558
6/9/2003,46.213947
6/10/2003,49.7378
6/11/2003,48.298954
6/12/2003,45.13439
6/13/2003,42.507504
6/14/2003,44.587814
6/15/2003,51.090027
6/16/2003,59.04663
6/17/2003,63.959843
6/18/2003,64.011116
6/19/2003,62.66332
6/20/2003,60.29685
6/21/2003,58.56876
6/22/2003,59.04129
6/23/2003,59.619873
6/24/2003,56.841484
6/25/2003,51.812607
6/26/2003,46.883366
6/27/2003,41.92282
6/28/2003,36.930374
6/29/2003,36.694164
6/30/2003,42.42541
7/1/2003,61.726307
7/2/2003,94.45304
7/3/2003,139.63943
7/4/2003,159.40565
7/5/2003,157.40549
7/6/2003,153.96092
7/7/2003,153.37462
7/8/2003,143.78795
7/9/2003,129.49126
7/10/2003,115.6498
7/11/2003,105.79059
7/12/2003,90.37489
7/13/2003,78.05967
7/14/2003,71.07448
7/15/2003,65.58139
7/16/2003,61.802055
7/17/2003,58.016705
7/18/2003,53.31528
7/19/2003,49.44063
7/20/2003,46.96451
7/21/2003,45.69762
7/22/2003,45.319977
7/23/2003,45.03109
7/24/2003,45.94433
7/25/2003,51.17228
7/26/2003,55.76824
7/27/2003,53.9375
7/28/2003,49.78411
7/29/2003,45.3563
7/30/2003,41.77515
7/31/2003,41.246086
8/1/2003,42.3794
8/2/2003,43.31876
8/3/2003,44.330257
8/4/2003,44.00116
8/5/2003,43.37975
8/6/2003,42.91804
8/7/2003,41.660595
8/8/2003,39.998436
8/9/2003,38.741932
8/10/2003,37.566414
8/11/2003,35.236534
8/12/2003,31.893486
8/13/2003,28.42468
8/14/2003,26.380667
8/15/2003,28.256584
8/16/2003,31.0686
8/17/2003,30.556509
8/18/2003,28.940577
8/19/2003,28.81196
8/20/2003,28.051651
8/21/2003,26.01228
8/22/2003,24.776447
8/23/2003,24.630047
8/24/2003,24.624758
8/25/2003,23.874973
8/26/2003,22.23119
8/27/2003,20.38879
8/28/2003,19.031412
8/29/2003,18.70388
8/30/2003,19.445246
8/31/2003,20.60924
9/1/2003,21.734753
9/2/2003,22.618767
9/3/2003,22.689497
9/4/2003,21.927515
9/5/2003,20.951721
9/6/2003,21.189795
9/7/2003,22.03751
9/8/2003,22.47269
9/9/2003,21.97593
9/10/2003,20.673468
9/11/2003,19.114206
9/12/2003,17.684315
9/13/2003,16.258743
9/14/2003,14.976144
9/15/2003,14.783301
9/16/2003,15.167557
9/17/2003,14.989745
9/18/2003,14.388763
9/19/2003,13.629534
9/20/2003,12.838029
9/21/2003,12.033274
9/22/2003,11.332119
9/23/2003,11.837004
9/24/2003,16.312405
9/25/2003,25.27959
9/26/2003,33.017933
9/27/2003,33.021145
9/28/2003,30.680983
9/29/2003,27.516691
9/30/2003,24.352331
10/1/2003,21.375662
10/2/2003,18.794973
10/3/2003,16.686394
10/4/2003,14.890423
10/5/2003,13.322944
10/6/2003,11.902391
10/7/2003,10.632233
10/8/2003,9.595504
10/9/2003,8.892554
10/10/2003,8.547523
10/11/2003,8.883649
10/12/2003,11.212786
10/13/2003,15.021643
10/14/2003,18.33591
10/15/2003,20.061205
10/16/2003,20.046646
10/17/2003,18.923157
10/18/2003,17.323982
10/19/2003,15.633945
10/20/2003,14.1276045
10/21/2003,12.851306
10/22/2003,11.757111
10/23/2003,10.81532
10/24/2003,9.977871
10/25/2003,9.234241
10/26/2003,8.623839
10/27/2003,8.226549
10/28/2003,8.277175
10/29/2003,8.918016
10/30/2003,9.483997
10/31/2003,9.735023
11/1/2003,9.87608
11/2/2003,9.771643
11/3/2003,9.375189
11/4/2003,8.8335495
11/5/2003,8.316737
11/6/2003,7.9442735
11/7/2003,7.721354
11/8/2003,7.56478
11/9/2003,7.393742
11/10/2003,7.1836815
11/11/2003,6.9490232
11/12/2003,6.7277365
11/13/2003,6.534812
11/14/2003,6.353033
11/15/2003,6.183938
11/16/2003,6.037862
11/17/2003,5.919338
11/18/2003,5.923467
11/19/2003,6.587813
11/20/2003,8.834899
11/21/2003,11.767163
11/22/2003,13.595612
11/23/2003,14.252537
11/24/2003,13.605678
11/25/2003,12.551624
11/26/2003,12.645159
11/27/2003,13.186745
11/28/2003,13.532033
11/29/2003,15.870872
11/30/2003,20.565117
12/1/2003,24.676598
12/2/2003,26.839514
12/3/2003,26.62187
12/4/2003,25.027067
12/5/2003,23.306725
12/6/2003,21.709467
12/7/2003,20.042126
12/8/2003,18.510283
12/9/2003,17.206633
12/10/2003,15.856325
12/11/2003,14.49749
12/12/2003,13.842427
12/13/2003,14.750378
12/14/2003,17.454096
12/15/2003,20.541344
12/16/2003,22.623192
12/17/2003,22.89289
12/18/2003,21.54469
12/19/2003,19.769321
12/20/2003,18.08846
12/21/2003,16.511362
12/22/2003,15.051112
12/23/2003,13.679215
12/24/2003,12.627537
12/25/2003,12.51746
12/26/2003,12.849579
12/27/2003,13.019997
12/28/2003,13.062446
12/29/2003,12.855327
12/30/2003,12.582604
12/31/2003,15.217644
1/1/2004,19.313498
1/2/2004,21.97439
1/3/2004,22.959225
1/4/2004,21.688202
1/5/2004,19.746006
1/6/2004,18.15787
1/7/2004,19.478195
1/8/2004,22.790615
1/9/2004,25.298386
1/10/2004,26.87956
1/11/2004,28.00923
1/12/2004,28.263681
1/13/2004,27.251322
1/14/2004,25.258554
1/15/2004,22.96983
1/16/2004,20.705553
1/17/2004,18.574617
1/18/2004,17.191278
1/19/2004,19.513035
1/20/2004,23.212812
1/21/2004,24.723068
1/22/2004,25.277742
1/23/2004,24.858782
1/24/2004,22.772236
1/25/2004,20.480057
1/26/2004,19.028793
1/27/2004,21.14292
1/28/2004,26.530468
1/29/2004,33.52105
1/30/2004,37.07435
1/31/2004,41.63801
2/1/2004,41.614906
2/2/2004,37.800816
2/3/2004,33.12392
2/4/2004,28.996277
2/5/2004,25.352278
2/6/2004,27.367039
2/7/2004,54.44209
2/8/2004,85.270996
2/9/2004,106.21381
2/10/2004,133.31711
2/11/2004,127.80395
2/12/2004,116.56638
2/13/2004,119.816734
2/14/2004,130.27254
2/15/2004,132.71446
2/16/2004,129.52968
2/17/2004,123.83193
2/18/2004,116.35816
2/19/2004,106.07421
2/20/2004,94.87303
2/21/2004,84.70863
2/22/2004,74.70669
2/23/2004,64.78622
2/24/2004,58.52132
2/25/2004,60.846127
2/26/2004,76.4728
2/27/2004,115.94781
2/28/2004,136.52753
2/29/2004,128.91629
3/1/2004,117.42417
3/2/2004,109.65609
3/3/2004,100.58457
3/4/2004,90.03325
3/5/2004,80.32233
3/6/2004,72.30149
3/7/2004,65.79226
3/8/2004,64.40555
3/9/2004,67.47274
3/10/2004,67.01457
3/11/2004,62.59607
3/12/2004,58.224796
3/13/2004,51.83808
3/14/2004,44.80802
3/15/2004,38.563255
3/16/2004,33.864853
3/17/2004,29.795984
3/18/2004,25.58042
3/19/2004,23.934586
3/20/2004,22.291775
3/21/2004,20.576317
3/22/2004,18.75108
3/23/2004,16.886982
3/24/2004,15.1713085
3/25/2004,13.664508
3/26/2004,12.309748
3/27/2004,11.084682
3/28/2004,10.010255
3/29/2004,9.100226
3/30/2004,8.357782
3/31/2004,8.160406
4/1/2004,8.72242
4/2/2004,9.186151
4/3/2004,9.388169
4/4/2004,9.485319
4/5/2004,9.262737
4/6/2004,8.774234
4/7/2004,8.219452
4/8/2004,7.877051
4/9/2004,8.229275
4/10/2004,8.929512
4/11/2004,9.387575
4/12/2004,9.389842
4/13/2004,9.784542
4/14/2004,12.03071
4/15/2004,14.757124
4/16/2004,17.905602
4/17/2004,20.200237
4/18/2004,19.71481
4/19/2004,18.080257
4/20/2004,16.185612
4/21/2004,14.170013
4/22/2004,12.340026
4/23/2004,10.871978
4/24/2004,9.732999
4/25/2004,8.796848
4/26/2004,8.0503025
4/27/2004,8.092833
4/28/2004,10.376025
4/29/2004,14.287834
4/30/2004,18.781898
5/1/2004,21.835331
5/2/2004,25.303648
5/3/2004,29.973392
5/4/2004,32.813904
5/5/2004,33.760418
5/6/2004,33.698727
5/7/2004,32.02364
5/8/2004,29.072594
5/9/2004,25.699968
5/10/2004,21.995197
5/11/2004,18.667854
5/12/2004,16.416828
5/13/2004,15.444516
5/14/2004,16.179026
5/15/2004,19.217184
5/16/2004,29.038374
5/17/2004,42.20067
5/18/2004,48.0136
5/19/2004,51.84445
5/20/2004,52.39821
5/21/2004,50.778767
5/22/2004,47.30581
5/23/2004,42.008312
5/24/2004,35.907867
5/25/2004,30.96929
5/26/2004,26.192842
5/27/2004,23.602224
5/28/2004,21.027147
5/29/2004,18.361399
5/30/2004,16.132664
5/31/2004,14.384553
6/1/2004,13.640274
6/2/2004,17.953045
6/3/2004,24.909489
6/4/2004,33.7826
6/5/2004,40.73435
6/6/2004,42.094612
6/7/2004,39.300087
6/8/2004,36.30381
6/9/2004,33.64713
6/10/2004,30.997032
6/11/2004,28.670822
6/12/2004,26.501348
6/13/2004,24.221718
6/14/2004,21.737803
6/15/2004,20.271536
6/16/2004,21.257017
6/17/2004,23.91251
6/18/2004,26.226278
6/19/2004,26.693464
6/20/2004,25.71786
6/21/2004,24.483835
6/22/2004,23.111776
6/23/2004,21.677217
6/24/2004,21.171848
6/25/2004,21.879236
6/26/2004,25.175194
6/27/2004,32.357567
6/28/2004,40.62435
6/29/2004,46.4562
6/30/2004,49.570595
7/1/2004,52.46041
7/2/2004,54.06053
7/3/2004,54.741714
7/4/2004,55.873383
7/5/2004,55.780304
7/6/2004,52.685368
7/7/2004,48.08193
7/8/2004,43.739124
7/9/2004,39.959198
7/10/2004,37.081635
7/11/2004,35.750244
7/12/2004,34.339756
7/13/2004,31.688688
7/14/2004,28.703745
7/15/2004,25.846745
7/16/2004,23.212004
7/17/2004,20.979221
7/18/2004,20.093966
7/19/2004,21.448591
7/20/2004,24.634418
7/21/2004,26.502483
7/22/2004,25.8682
7/23/2004,23.728033
7/24/2004,21.088892
7/25/2004,18.521374
7/26/2004,16.33614
7/27/2004,15.124109
7/28/2004,15.9461355
7/29/2004,17.894133
7/30/2004,19.180403
7/31/2004,19.092104
8/1/2004,18.983133
8/2/2004,18.893188
8/3/2004,18.437769
8/4/2004,17.546795
8/5/2004,16.289158
8/6/2004,14.92452
8/7/2004,13.619494
8/8/2004,12.455958
8/9/2004,11.431887
8/10/2004,10.605813
8/11/2004,10.693788
8/12/2004,12.695029
8/13/2004,17.158382
8/14/2004,21.30041
8/15/2004,22.26746
8/16/2004,21.156223
8/17/2004,19.25626
8/18/2004,17.179134
8/19/2004,15.256746
8/20/2004,13.575373
8/21/2004,12.300707
8/22/2004,11.885659
8/23/2004,11.985158
8/24/2004,12.794204
8/25/2004,14.523721
8/26/2004,16.396454
8/27/2004,17.01379
8/28/2004,16.456066
8/29/2004,15.546767
8/30/2004,15.101198
8/31/2004,15.829718
9/1/2004,17.113693
9/2/2004,17.136873
9/3/2004,16.15223
9/4/2004,15.027283
9/5/2004,14.222865
9/6/2004,13.468265
9/7/2004,12.63454
9/8/2004,11.722474
9/9/2004,10.85298
9/10/2004,13.707011
9/11/2004,21.006395
9/12/2004,22.266111
9/13/2004,21.258244
9/14/2004,17.686623
9/15/2004,14.987924
9/16/2004,13.336315
9/17/2004,72.02499
9/18/2004,123.90888
9/19/2004,126.6907
9/20/2004,123.095245
9/21/2004,99.25513
9/22/2004,77.43745
9/23/2004,61.45693
9/24/2004,50.667194
9/25/2004,43.411633
9/26/2004,39.178905
9/27/2004,31.439146
9/28/2004,24.407343
9/29/2004,20.485859
9/30/2004,18.062027
10/1/2004,16.167233
10/2/2004,14.673791
10/3/2004,13.765112
10/4/2004,13.232148
10/5/2004,12.42796
10/6/2004,11.547577
10/7/2004,10.905292
10/8/2004,10.365015
10/9/2004,10.368132
10/10/2004,13.587166
10/11/2004,32.50379
10/12/2004,57.265842
10/13/2004,69.28715
10/14/2004,72.77193
10/15/2004,70.87186
10/16/2004,64.7354
10/17/2004,56.523357
10/18/2004,48.515785
10/19/2004,41.651756
10/20/2004,36.575806
10/21/2004,35.66702
10/22/2004,36.8813
10/23/2004,35.84325
10/24/2004,32.861305
10/25/2004,29.974579
10/26/2004,27.554323
10/27/2004,26.259148
10/28/2004,25.149368
10/29/2004,23.259687
10/30/2004,20.992012
10/31/2004,18.788603
11/1/2004,16.796606
11/2/2004,15.127766
11/3/2004,14.017406
11/4/2004,14.211923
11/5/2004,16.061893
11/6/2004,18.2376
11/7/2004,20.427542
11/8/2004,22.620897
11/9/2004,22.399935
11/10/2004,20.591213
11/11/2004,18.335682
11/12/2004,17.066763
11/13/2004,20.900583
11/14/2004,29.29369
11/15/2004,33.813553
11/16/2004,32.528984
11/17/2004,28.860226
11/18/2004,24.738733
11/19/2004,21.352966
11/20/2004,19.477467
11/21/2004,19.4066
11/22/2004,20.68178
11/23/2004,23.546335
11/24/2004,27.984077
11/25/2004,36.349525
11/26/2004,50.93542
11/27/2004,60.982864
11/28/2004,61.10252
11/29/2004,61.66567
11/30/2004,62.574886
12/1/2004,59.62894
12/2/2004,56.15652
12/3/2004,55.6505
12/4/2004,54.127026
12/5/2004,51.002403
12/6/2004,48.666557
12/7/2004,47.594505
12/8/2004,48.9589
12/9/2004,52.602493
12/10/2004,56.8271
12/11/2004,68.71675
12/12/2004,78.582954
12/13/2004,83.76182
12/14/2004,82.244606
12/15/2004,76.42163
12/16/2004,68.21889
12/17/2004,58.721584
12/18/2004,48.922955
12/19/2004,40.757935
12/20/2004,34.734913
12/21/2004,30.292772
12/22/2004,26.800707
12/23/2004,26.358889
12/24/2004,37.719532
12/25/2004,59.607944
12/26/2004,75.19508
12/27/2004,74.08903
12/28/2004,68.13938
12/29/2004,61.217373
12/30/2004,52.264977
12/31/2004,44.485184
1/1/2005,38.764248
1/2/2005,32.752106
1/3/2005,28.206148
1/4/2005,26.005342
1/5/2005,23.235455
1/6/2005,20.64281
1/7/2005,18.517757
1/8/2005,16.947971
1/9/2005,16.0934
1/10/2005,17.3407
1/11/2005,20.45442
1/12/2005,23.75923
1/13/2005,25.098661
1/14/2005,29.459358
1/15/2005,48.28619
1/16/2005,67.68229
1/17/2005,73.45485
1/18/2005,72.37551
1/19/2005,67.71635
1/20/2005,59.49366
1/21/2005,50.060368
1/22/2005,42.866337
1/23/2005,36.03217
1/24/2005,31.229328
1/25/2005,27.37044
1/26/2005,23.795229
1/27/2005,20.857216
1/28/2005,18.38655
1/29/2005,16.419096
1/30/2005,15.691521
1/31/2005,16.703638
2/1/2005,18.533895
2/2/2005,32.619602
2/3/2005,68.71773
2/4/2005,108.66386
2/5/2005,122.275795
2/6/2005,115.377106
2/7/2005,102.57238
2/8/2005,91.008125
2/9/2005,81.98615
2/10/2005,80.89308
2/11/2005,92.093994
2/12/2005,100.56871
2/13/2005,95.73295
2/14/2005,85.551544
2/15/2005,77.163025
2/16/2005,75.0876
2/17/2005,74.37319
2/18/2005,70.37414
2/19/2005,63.994846
2/20/2005,56.95936
2/21/2005,50.01797
2/22/2005,43.166126
2/23/2005,40.057266
2/24/2005,41.96956
2/25/2005,48.6189
2/26/2005,58.85627
2/27/2005,66.60476
2/28/2005,66.89886
3/1/2005,66.29259
3/2/2005,65.15339
3/3/2005,61.415966
3/4/2005,56.342995
3/5/2005,54.019375
3/6/2005,52.439064
3/7/2005,47.609566
3/8/2005,42.309586
3/9/2005,39.418663
3/10/2005,39.98721
3/11/2005,41.646267
3/12/2005,41.794205
3/13/2005,40.39189
3/14/2005,37.399612
3/15/2005,33.770454
3/16/2005,30.546093
3/17/2005,31.508041
3/18/2005,42.09526
3/19/2005,52.96573
3/20/2005,53.68944
3/21/2005,49.675896
3/22/2005,47.958927
3/23/2005,47.625484
3/24/2005,45.1739
3/25/2005,41.70925
3/26/2005,38.312122
3/27/2005,35.37608
3/28/2005,36.94036
3/29/2005,45.43399
3/30/2005,54.758312
3/31/2005,57.157867
4/1/2005,71.34256
4/2/2005,110.3648
4/3/2005,131.23424
4/4/2005,134.34705
4/5/2005,134.83792
4/6/2005,122.58501
4/7/2005,119.65107
4/8/2005,131.54216
4/9/2005,133.00815
4/10/2005,125.467834
4/11/2005,117.46125
4/12/2005,108.11248
4/13/2005,97.62684
4/14/2005,91.12732
4/15/2005,86.726524
4/16/2005,83.76921
4/17/2005,71.840675
4/18/2005,62.18599
4/19/2005,54.006207
4/20/2005,46.071243
4/21/2005,39.412403
4/22/2005,33.850388
4/23/2005,30.977818
4/24/2005,28.014303
4/25/2005,25.949968
4/26/2005,24.716537
4/27/2005,23.916397
4/28/2005,25.155441
4/29/2005,28.610157
4/30/2005,29.543179
5/1/2005,35.59197
5/2/2005,43.318924
5/3/2005,48.92881
5/4/2005,47.292583
5/5/2005,42.454826
5/6/2005,38.059155
5/7/2005,34.106865
5/8/2005,30.259714
5/9/2005,26.712273
5/10/2005,23.564228
5/11/2005,20.820597
5/12/2005,18.52758
5/13/2005,16.54361
5/14/2005,14.783732
5/15/2005,13.316656
5/16/2005,12.169204
5/17/2005,11.989043
5/18/2005,12.206768
5/19/2005,12.07378
5/20/2005,11.675788
5/21/2005,11.058722
5/22/2005,10.346719
5/23/2005,9.630829
5/24/2005,9.017649
5/25/2005,8.511388
5/26/2005,8.201155
5/27/2005,8.024072
5/28/2005,7.852763
5/29/2005,7.5848985
5/30/2005,7.345585
5/31/2005,8.3663645
6/1/2005,14.984348
6/2/2005,50.666397
6/3/2005,79.448296
6/4/2005,84.205795
6/5/2005,84.390625
6/6/2005,79.12028
6/7/2005,71.30144
6/8/2005,62.45512
6/9/2005,53.403522
6/10/2005,47.028282
6/11/2005,42.565685
6/12/2005,41.146885
6/13/2005,46.544796
6/14/2005,57.62284
6/15/2005,60.600792
6/16/2005,56.163292
6/17/2005,50.921684
6/18/2005,45.386253
6/19/2005,40.133232
6/20/2005,36.135254
6/21/2005,32.52931
6/22/2005,28.678946
6/23/2005,25.166126
6/24/2005,22.182453
6/25/2005,19.647804
6/26/2005,17.553108
6/27/2005,15.764032
6/28/2005,14.2554245
6/29/2005,13.0562935
6/30/2005,12.320056
7/1/2005,11.82432
7/2/2005,11.30767
7/3/2005,10.829663
7/4/2005,10.404064
7/5/2005,10.10298
7/6/2005,10.172685
7/7/2005,27.131746
7/8/2005,64.20367
7/9/2005,77.74954
7/10/2005,69.67233
7/11/2005,66.42114
7/12/2005,71.47382
7/13/2005,82.44303
7/14/2005,90.625
7/15/2005,91.55748
7/16/2005,91.013954
7/17/2005,91.802
7/18/2005,88.547226
7/19/2005,79.83422
7/20/2005,68.518
7/21/2005,59.623596
7/22/2005,53.22477
7/23/2005,48.389114
7/24/2005,44.6807
7/25/2005,40.989635
7/26/2005,36.923737
7/27/2005,32.925465
7/28/2005,29.230867
7/29/2005,26.294418
7/30/2005,24.878994
7/31/2005,24.767136
8/1/2005,26.505587
8/2/2005,29.797037
8/3/2005,32.224308
8/4/2005,33.604546
8/5/2005,33.752728
8/6/2005,33.43642
8/7/2005,33.813095
8/8/2005,33.223095
8/9/2005,31.29871
8/10/2005,28.702154
8/11/2005,26.41548
8/12/2005,25.139114
8/13/2005,25.746115
8/14/2005,27.156399
8/15/2005,26.982351
8/16/2005,25.731852
8/17/2005,24.367565
8/18/2005,22.726818
8/19/2005,21.303621
8/20/2005,20.277742
8/21/2005,19.178879
8/22/2005,17.938768
8/23/2005,17.125715
8/24/2005,17.023033
8/25/2005,17.667921
8/26/2005,17.51661
8/27/2005,16.781883
8/28/2005,15.947094
8/29/2005,15.092738
8/30/2005,133.54022
8/31/2005,256.39438
9/1/2005,219.39987
9/2/2005,183.15968
9/3/2005,163.86607
9/4/2005,136.3033
9/5/2005,112.62095
9/6/2005,93.3169
9/7/2005,75.67201
9/8/2005,61.695583
9/9/2005,51.746384
9/10/2005,43.00453
9/11/2005,36.30767
9/12/2005,31.38825
9/13/2005,26.953287
9/14/2005,23.338488
9/15/2005,20.338219
9/16/2005,17.762104
9/17/2005,15.54226
9/18/2005,13.755681
9/19/2005,12.522493
9/20/2005,11.644215
9/21/2005,10.973971
9/22/2005,10.351684
9/23/2005,9.710775
9/24/2005,9.773289
9/25/2005,11.161836
9/26/2005,13.097461
9/27/2005,14.94596
9/28/2005,16.698631
9/29/2005,19.545296
9/30/2005,22.563053
10/1/2005,22.179432
10/2/2005,20.264277
10/3/2005,18.086775
10/4/2005,16.036606
10/5/2005,14.190603
10/6/2005,12.562298
10/7/2005,11.158962
10/8/2005,10.062446
10/9/2005,9.315063
10/10/2005,9.239961
10/11/2005,9.6588
10/12/2005,9.902553
10/13/2005,9.73258
10/14/2005,9.098918
10/15/2005,8.382044
10/16/2005,7.8155627
10/17/2005,7.3863206
10/18/2005,6.9836597
10/19/2005,6.606069
10/20/2005,6.29535
10/21/2005,6.054782
10/22/2005,5.8764977
10/23/2005,5.768162
10/24/2005,5.696581
10/25/2005,5.633406
10/26/2005,5.5858703
10/27/2005,5.5493712
10/28/2005,5.512994
10/29/2005,5.4627995
10/30/2005,5.409367
10/31/2005,5.3669176
11/1/2005,5.339068
11/2/2005,5.478991
11/3/2005,5.851684
11/4/2005,6.1501107
11/5/2005,6.1872706
11/6/2005,6.1375623
11/7/2005,6.0783005
11/8/2005,6.032397
11/9/2005,5.994994
11/10/2005,5.9587245
11/11/2005,5.9205394
11/12/2005,5.8697376
11/13/2005,5.8152256
11/14/2005,5.7624273
11/15/2005,5.7132716
11/16/2005,5.6987667
11/17/2005,5.853465
11/18/2005,6.2587705
11/19/2005,6.8724227
11/20/2005,7.211329
11/21/2005,7.430753
11/22/2005,7.6518245
11/23/2005,7.9215918
11/24/2005,8.378792
11/25/2005,8.554525
11/26/2005,8.576641
11/27/2005,8.367484
11/28/2005,8.22242
11/29/2005,9.231555
11/30/2005,10.869792
12/1/2005,12.529078
12/2/2005,13.055025
12/3/2005,12.270725
12/4/2005,11.228465
12/5/2005,10.323591
12/6/2005,9.989286
12/7/2005,11.197998
12/8/2005,13.317357
12/9/2005,16.165884
12/10/2005,18.127375
12/11/2005,18.0839
12/12/2005,17.208874
12/13/2005,15.847582
12/14/2005,14.386469
12/15/2005,13.047739
12/16/2005,14.712625
12/17/2005,30.710276
12/18/2005,43.329906
12/19/2005,49.60352
12/20/2005,47.42104
12/21/2005,45.528416
12/22/2005,42.950966
12/23/2005,36.896427
12/24/2005,30.548412
12/25/2005,25.691603
12/26/2005,22.515005
12/27/2005,22.448025
12/28/2005,22.098257
12/29/2005,21.263386
12/30/2005,20.025206
12/31/2005,18.301409
1/1/2006,16.44368
1/2/2006,14.901365
1/3/2006,13.754804
1/4/2006,12.895267
1/5/2006,12.455365
1/6/2006,12.499271
1/7/2006,11.959926
1/8/2006,10.864556
1/9/2006,9.810341
1/10/2006,8.941467
1/11/2006,8.203395
1/12/2006,7.643917
1/13/2006,7.417395
1/14/2006,7.4713945
1/15/2006,7.947566
1/16/2006,9.120277
1/17/2006,10.399342
1/18/2006,11.582065
1/19/2006,16.575993
1/20/2006,29.219505
1/21/2006,38.67422
1/22/2006,41.65015
1/23/2006,43.77947
1/24/2006,44.44268
1/25/2006,46.261982
1/26/2006,49.666073
1/27/2006,49.793503
1/28/2006,48.231647
1/29/2006,47.246925
1/30/2006,42.66942
1/31/2006,39.263115
2/1/2006,40.74061
2/2/2006,42.05613
2/3/2006,41.611343
2/4/2006,48.6916
2/5/2006,56.17568
2/6/2006,56.173737
2/7/2006,53.18874
2/8/2006,50.99563
2/9/2006,51.58938
2/10/2006,51.77229
2/11/2006,49.92973
2/12/2006,48.948402
2/13/2006,54.401825
2/14/2006,59.509228
2/15/2006,59.092133
2/16/2006,54.811638
2/17/2006,49.920013
2/18/2006,44.539345
2/19/2006,38.36496
2/20/2006,34.009983
2/21/2006,31.265814
2/22/2006,27.713839
2/23/2006,25.83166
2/24/2006,25.30775
2/25/2006,27.874676
2/26/2006,39.486614
2/27/2006,66.19333
2/28/2006,87.26619
