dateTime,discharge_m3s
1/15/1994,2.293664574
1/16/1994,1.868911875
1/17/1994,4.643962841
1/18/1994,11.63822395
1/19/1994,6.427924176
1/20/1994,3.851091137
1/21/1994,3.001585739
1/22/1994,2.520199347
1/23/1994,2.237030881
1/24/1994,2.038812955
1/25/1994,1.897228722
1/26/1994,1.840595028
1/27/1994,2.4918825
1/28/1994,35.39605824
1/29/1994,25.3435777
1/30/1994,17.16000903
1/31/1994,10.30733216
2/1/1994,7.022577955
2/2/1994,5.606735625
2/3/1994,4.615645994
2/4/1994,4.360794375
2/5/1994,10.61881747
2/6/1994,15.29109716
2/7/1994,11.55327341
2/8/1994,7.164162188
2/9/1994,5.833270398
2/10/1994,5.266933466
2/11/1994,5.181982926
2/12/1994,4.049309063
2/13/1994,3.369704744
2/14/1994,2.916635199
2/15/1994,2.548516193
2/16/1994,2.40693196
2/17/1994,2.265347727
2/18/1994,2.067129801
2/19/1994,1.953862415
2/20/1994,1.925545568
2/21/1994,1.925545568
2/22/1994,1.925545568
2/23/1994,1.925545568
2/24/1994,3.369704744
2/25/1994,3.992675369
2/26/1994,2.350298267
2/27/1994,1.840595028
2/28/1994,1.585743409
3/1/1994,15.65921617
3/2/1994,27.72219281
3/3/1994,17.21664273
3/4/1994,7.787132813
3/5/1994,5.23861662
3/6/1994,4.020992216
3/7/1994,3.313071051
3/8/1994,2.916635199
3/9/1994,19.76515892
3/10/1994,37.94457443
3/11/1994,17.72634597
3/12/1994,8.296836051
3/13/1994,5.833270398
3/14/1994,4.559012301
3/15/1994,3.709506904
3/16/1994,3.143169972
3/17/1994,2.633466733
3/18/1994,2.293664574
3/19/1994,2.123763494
3/20/1994,1.982179261
3/21/1994,1.897228722
3/22/1994,1.812278182
3/23/1994,1.670693949
3/24/1994,1.557426563
3/25/1994,3.992675369
3/26/1994,3.90772483
3/27/1994,2.746734119
3/28/1994,11.63822395
3/29/1994,8.183568665
3/30/1994,4.049309063
3/31/1994,2.57683304
4/1/1994,1.982179261
4/2/1994,1.699010796
4/3/1994,1.585743409
4/4/1994,1.444159176
4/5/1994,1.274258097
4/6/1994,2.010496108
4/7/1994,7.022577955
4/8/1994,4.077625909
4/9/1994,2.265347727
4/10/1994,1.699010796
4/11/1994,1.472476023
4/12/1994,2.350298267
4/13/1994,41.34259602
4/14/1994,12.37446196
4/15/1994,7.73049912
4/16/1994,48.42180767
4/17/1994,30.01585739
4/18/1994,13.22396736
4/19/1994,6.880993722
4/20/1994,4.89881446
4/21/1994,4.757230227
4/22/1994,4.304160682
4/23/1994,4.077625909
4/24/1994,2.775050966
4/25/1994,2.152080341
4/26/1994,1.868911875
4/27/1994,1.642377102
4/28/1994,1.444159176
4/29/1994,1.217624403
4/30/1994,1.047723324
5/1/1994,1.189307557
5/2/1994,1.670693949
5/3/1994,8.97644037
5/4/1994,13.28060105
5/5/1994,6.541191563
5/6/1994,2.690100426
5/7/1994,1.783961335
5/8/1994,1.41584233
5/9/1994,1.755644489
5/10/1994,19.65189153
5/11/1994,16.45208787
5/12/1994,5.23861662
5/13/1994,2.888318352
5/14/1994,2.010496108
5/15/1994,1.614060256
5/16/1994,1.41584233
5/17/1994,1.41584233
5/18/1994,2.321981421
5/19/1994,1.614060256
5/20/1994,1.104357017
5/21/1994,0.792871705
5/22/1994,0.622970625
5/23/1994,0.481386392
5/24/1994,0.396435852
5/25/1994,0.339802159
5/26/1994,0.283168466
5/27/1994,0.339802159
5/28/1994,4.275843835
5/29/1994,5.012081847
5/30/1994,1.897228722
5/31/1994,1.302574943
6/1/1994,1.07604017
6/2/1994,1.387525483
6/3/1994,1.529109716
6/4/1994,1.557426563
6/5/1994,1.33089179
6/6/1994,2.067129801
6/7/1994,3.567922671
6/8/1994,2.520199347
6/9/1994,1.670693949
6/10/1994,1.16099071
6/11/1994,1.104357017
6/12/1994,2.350298267
6/13/1994,3.284754205
6/14/1994,24.63565654
6/15/1994,8.410103438
6/16/1994,2.973268892
6/17/1994,1.840595028
6/18/1994,2.803367813
6/19/1994,2.40693196
6/20/1994,2.57683304
6/21/1994,1.699010796
6/22/1994,1.33089179
6/23/1994,1.16099071
6/24/1994,4.105942756
6/25/1994,6.682775796
6/26/1994,6.031488324
6/27/1994,3.256437358
6/28/1994,1.755644489
6/29/1994,1.132673864
6/30/1994,0.821188551
7/1/1994,0.622970625
7/2/1994,0.622970625
7/3/1994,0.622970625
7/4/1994,0.481386392
7/5/1994,0.368119006
7/6/1994,0.254851619
7/7/1994,0.201049611
7/8/1994,0.201049611
7/9/1994,0.594653778
7/10/1994,3.482972131
7/11/1994,10.64713432
7/12/1994,16.45208787
7/13/1994,17.32991011
7/14/1994,21.77565503
7/15/1994,41.62576449
7/16/1994,16.53703841
7/17/1994,7.447330654
7/18/1994,6.824360029
7/19/1994,6.371290483
7/20/1994,4.530695455
7/21/1994,3.482972131
7/22/1994,2.746734119
7/23/1994,4.360794375
7/24/1994,5.23861662
7/25/1994,2.718417273
7/26/1994,3.143169972
7/27/1994,2.350298267
7/28/1994,2.095446648
7/29/1994,1.840595028
7/30/1994,1.41584233
7/31/1994,1.41584233
8/1/1994,1.07604017
8/2/1994,0.877822244
8/3/1994,0.821188551
8/4/1994,0.821188551
8/5/1994,0.792871705
8/6/1994,0.707921165
8/7/1994,0.538020085
8/8/1994,0.538020085
8/9/1994,0.509703239
8/10/1994,0.396435852
8/11/1994,0.396435852
8/12/1994,0.396435852
8/13/1994,0.311485313
8/14/1994,0.266178358
8/15/1994,0.237861511
8/16/1994,0.243524881
8/17/1994,0.280336781
8/18/1994,0.311485313
8/19/1994,0.368119006
8/20/1994,0.311485313
8/21/1994,0.161406026
8/22/1994,0.243524881
8/23/1994,0.311485313
8/24/1994,0.339802159
8/25/1994,0.280336781
8/26/1994,0.271841727
8/27/1994,0.20671298
8/28/1994,0.201049611
8/29/1994,0.158574341
8/30/1994,0.509703239
8/31/1994,1.189307557
9/1/1994,0.764554858
9/2/1994,1.217624403
9/3/1994,1.24594125
9/4/1994,1.07604017
9/5/1994,1.104357017
9/6/1994,0.622970625
9/7/1994,0.368119006
9/8/1994,0.263346673
9/9/1994,0.266178358
9/10/1994,0.252019935
9/11/1994,0.283168466
9/12/1994,0.538020085
9/13/1994,0.424752699
9/14/1994,0.424752699
9/15/1994,0.538020085
9/16/1994,1.41584233
9/17/1994,1.274258097
9/18/1994,1.274258097
9/19/1994,0.792871705
9/20/1994,0.481386392
9/21/1994,0.368119006
9/22/1994,0.424752699
9/23/1994,0.509703239
9/24/1994,0.424752699
9/25/1994,0.339802159
9/26/1994,0.269010043
9/27/1994,0.246356565
9/28/1994,0.263346673
9/29/1994,0.263346673
9/30/1994,0.218039719
10/1/1994,0.280336781
10/2/1994,0.934455938
10/3/1994,1.047723324
10/4/1994,0.934455938
10/5/1994,0.792871705
10/6/1994,0.651287472
10/7/1994,0.622970625
10/8/1994,0.566336932
10/9/1994,8.72158875
10/10/1994,12.06297665
10/11/1994,9.089707756
10/12/1994,17.64139543
10/13/1994,9.712678381
10/14/1994,4.247526989
10/15/1994,2.463565654
10/16/1994,1.755644489
10/17/1994,1.33089179
10/18/1994,1.07604017
10/19/1994,0.934455938
10/20/1994,0.962772784
10/21/1994,1.019406477
10/22/1994,1.41584233
10/23/1994,1.642377102
10/24/1994,1.500792869
10/25/1994,1.387525483
10/26/1994,0.906139091
10/27/1994,0.594653778
10/28/1994,0.481386392
10/29/1994,0.424752699
10/30/1994,0.368119006
10/31/1994,0.339802159
11/1/1994,0.311485313
11/2/1994,0.266178358
11/3/1994,0.260514989
11/4/1994,0.243524881
11/5/1994,0.24918825
11/6/1994,3.398021591
11/7/1994,3.624556364
11/8/1994,2.265347727
11/9/1994,1.387525483
11/10/1994,1.047723324
11/11/1994,0.934455938
11/12/1994,0.821188551
11/13/1994,0.736238011
11/14/1994,0.622970625
11/15/1994,0.538020085
11/16/1994,0.481386392
11/17/1994,0.453069545
11/18/1994,0.453069545
11/19/1994,0.424752699
11/20/1994,0.396435852
11/21/1994,0.368119006
11/22/1994,0.368119006
11/23/1994,0.339802159
11/24/1994,0.339802159
11/25/1994,0.339802159
11/26/1994,0.339802159
11/27/1994,0.339802159
11/28/1994,0.368119006
11/29/1994,4.89881446
11/30/1994,4.785547074
12/1/1994,3.114853125
12/2/1994,1.840595028
12/3/1994,72.77429574
12/4/1994,75.6059804
12/5/1994,34.54655284
12/6/1994,12.31782827
12/7/1994,7.079211648
12/8/1994,5.06871554
12/9/1994,3.90772483
12/10/1994,3.511288977
12/11/1994,3.82277429
12/12/1994,3.454655284
12/13/1994,2.605149886
12/14/1994,2.237030881
12/15/1994,2.010496108
12/16/1994,1.868911875
12/17/1994,2.40693196
12/18/1994,2.746734119
12/19/1994,2.208714034
12/20/1994,1.840595028
12/21/1994,1.699010796
12/22/1994,1.614060256
12/23/1994,1.557426563
12/24/1994,1.529109716
12/25/1994,1.472476023
12/26/1994,1.444159176
12/27/1994,1.41584233
12/28/1994,1.41584233
12/29/1994,1.642377102
12/30/1994,2.067129801
12/31/1994,1.783961335
1/1/1995,1.897228722
1/2/1995,1.953862415
1/3/1995,1.840595028
1/4/1995,1.670693949
1/5/1995,1.529109716
1/6/1995,1.500792869
1/7/1995,2.350298267
1/8/1995,3.426338438
1/9/1995,2.123763494
1/10/1995,1.727327642
1/11/1995,1.614060256
1/12/1995,1.585743409
1/13/1995,11.1851544
1/14/1995,21.69070449
1/15/1995,12.0346598
1/16/1995,5.861587245
1/17/1995,4.020992216
1/18/1995,3.369704744
1/19/1995,11.49663972
1/20/1995,8.466737131
1/21/1995,4.587329148
1/22/1995,3.284754205
1/23/1995,10.64713432
1/24/1995,9.259608836
1/25/1995,5.323567159
1/26/1995,3.82277429
1/27/1995,24.60733969
1/28/1995,62.58023097
1/29/1995,38.2277429
1/30/1995,14.97961185
1/31/1995,9.061390909
2/1/1995,6.824360029
2/2/1995,5.493468239
2/3/1995,4.842180767
2/4/1995,4.559012301
2/5/1995,4.417428068
2/6/1995,4.332477529
2/7/1995,4.275843835
2/8/1995,4.247526989
2/9/1995,4.247526989
2/10/1995,4.247526989
2/11/1995,14.5265423
2/12/1995,29.44952046
2/13/1995,15.12119608
2/14/1995,7.843766506
2/15/1995,5.946537784
2/16/1995,5.15366608
2/17/1995,32.56437358
2/18/1995,48.13863921
2/19/1995,29.44952046
2/20/1995,17.61307858
2/21/1995,11.77980818
2/22/1995,7.843766506
2/23/1995,6.909310568
2/24/1995,5.946537784
2/25/1995,5.578418779
2/26/1995,5.23861662
2/27/1995,4.89881446
2/28/1995,12.74258097
3/1/1995,22.17209088
3/2/1995,11.80812503
3/3/1995,7.079211648
3/4/1995,4.530695455
3/5/1995,4.247526989
3/6/1995,3.964358523
3/7/1995,20.67129801
3/8/1995,61.73072557
3/9/1995,31.43169972
3/10/1995,12.8841652
3/11/1995,8.126934972
3/12/1995,7.362380114
3/13/1995,6.22970625
3/14/1995,24.97545869
3/15/1995,62.2970625
3/16/1995,43.32477529
3/17/1995,25.40021139
3/18/1995,15.91406778
3/19/1995,9.910896307
3/20/1995,7.362380114
3/21/1995,5.436834546
3/22/1995,4.587329148
3/23/1995,3.879407983
3/24/1995,3.256437358
3/25/1995,2.690100426
3/26/1995,2.265347727
3/27/1995,2.123763494
3/28/1995,2.123763494
3/29/1995,22.14377403
3/30/1995,56.06735625
3/31/1995,48.9881446
4/1/1995,28.60001506
4/2/1995,13.87525483
4/3/1995,8.325152898
4/4/1995,6.003171478
4/5/1995,5.181982926
4/6/1995,4.417428068
4/7/1995,3.624556364
4/8/1995,2.973268892
4/9/1995,2.548516193
4/10/1995,2.378615114
4/11/1995,48.70497614
4/12/1995,55.50101932
4/13/1995,25.79664725
4/14/1995,9.486143608
4/15/1995,6.456241023
4/16/1995,5.040398693
4/17/1995,3.964358523
4/18/1995,3.681190057
4/19/1995,3.114853125
4/20/1995,2.831684659
4/21/1995,36.81190057
4/22/1995,45.59012301
4/23/1995,38.2277429
4/24/1995,30.58219432
4/25/1995,15.65921617
4/26/1995,7.957033892
4/27/1995,5.691686165
4/28/1995,4.728913381
4/29/1995,3.794457443
4/30/1995,3.001585739
5/1/1995,2.4918825
5/2/1995,2.208714034
5/3/1995,2.095446648
5/4/1995,2.095446648
5/5/1995,2.123763494
5/6/1995,2.123763494
5/7/1995,2.010496108
5/8/1995,1.897228722
5/9/1995,219.1723926
5/10/1995,279.2041074
5/11/1995,81.26934972
5/12/1995,35.96239517
5/13/1995,43.32477529
5/14/1995,30.01585739
5/15/1995,16.31050364
5/16/1995,10.05248054
5/17/1995,5.578418779
5/18/1995,4.89881446
5/19/1995,3.936041676
5/20/1995,3.369704744
5/21/1995,2.831684659
5/22/1995,2.435248807
5/23/1995,2.208714034
5/24/1995,1.982179261
5/25/1995,1.755644489
5/26/1995,1.614060256
5/27/1995,1.472476023
5/28/1995,1.359208636
5/29/1995,2.860001506
5/30/1995,10.87366909
5/31/1995,14.1584233
6/1/1995,7.56059804
6/2/1995,6.654458949
6/3/1995,3.73782375
6/4/1995,2.40693196
6/5/1995,1.699010796
6/6/1995,1.33089179
6/7/1995,1.104357017
6/8/1995,0.962772784
6/9/1995,0.849505398
6/10/1995,0.764554858
6/11/1995,0.679604318
6/12/1995,0.679604318
6/13/1995,0.736238011
6/14/1995,0.736238011
6/15/1995,0.622970625
6/16/1995,0.538020085
6/17/1995,0.509703239
6/18/1995,0.481386392
6/19/1995,0.424752699
6/20/1995,0.396435852
6/21/1995,0.396435852
6/22/1995,0.424752699
6/23/1995,0.424752699
6/24/1995,0.396435852
6/25/1995,0.396435852
6/26/1995,0.396435852
6/27/1995,0.368119006
6/28/1995,0.368119006
6/29/1995,0.368119006
6/30/1995,0.396435852
7/1/1995,0.622970625
7/2/1995,1.019406477
7/3/1995,1.472476023
7/4/1995,1.953862415
7/5/1995,1.24594125
7/6/1995,0.821188551
7/7/1995,0.594653778
7/8/1995,0.481386392
7/9/1995,0.424752699
7/10/1995,0.368119006
7/11/1995,0.368119006
7/12/1995,0.311485313
7/13/1995,0.311485313
7/14/1995,0.339802159
7/15/1995,0.368119006
7/16/1995,0.453069545
7/17/1995,0.538020085
7/18/1995,0.566336932
7/19/1995,0.453069545
7/20/1995,0.396435852
7/21/1995,0.538020085
7/22/1995,0.453069545
7/23/1995,0.424752699
7/24/1995,0.368119006
7/25/1995,0.368119006
7/26/1995,0.396435852
7/27/1995,0.311485313
7/28/1995,0.257683304
7/29/1995,0.243524881
7/30/1995,0.339802159
7/31/1995,0.679604318
8/1/1995,0.906139091
8/2/1995,0.934455938
8/3/1995,0.792871705
8/4/1995,5.833270398
8/5/1995,12.20456088
8/6/1995,3.001585739
8/7/1995,1.670693949
8/8/1995,1.07604017
8/9/1995,5.974854631
8/10/1995,7.872083353
8/11/1995,4.615645994
8/12/1995,1.727327642
8/13/1995,1.302574943
8/14/1995,2.152080341
8/15/1995,1.274258097
8/16/1995,0.792871705
8/17/1995,0.566336932
8/18/1995,0.594653778
8/19/1995,1.24594125
8/20/1995,0.651287472
8/21/1995,0.651287472
8/22/1995,0.538020085
8/23/1995,4.502378608
8/24/1995,1.500792869
8/25/1995,0.849505398
8/26/1995,0.566336932
8/27/1995,0.396435852
8/28/1995,0.311485313
8/29/1995,0.263346673
8/30/1995,0.235029827
8/31/1995,0.209544665
9/1/1995,0.189722872
9/2/1995,0.178396134
9/3/1995,0.167069395
9/4/1995,0.189722872
9/5/1995,0.764554858
9/6/1995,0.566336932
9/7/1995,0.311485313
9/8/1995,0.226534773
9/9/1995,0.184059503
9/10/1995,0.16423771
9/11/1995,0.152910972
9/12/1995,0.150079287
9/13/1995,0.152910972
9/14/1995,0.172732764
9/15/1995,0.158574341
9/16/1995,0.184059503
9/17/1995,0.566336932
9/18/1995,1.189307557
9/19/1995,0.424752699
9/20/1995,0.271841727
9/21/1995,0.220871403
9/22/1995,0.212376349
9/23/1995,0.184059503
9/24/1995,0.175564449
9/25/1995,0.167069395
9/26/1995,0.155742656
9/27/1995,0.144415918
9/28/1995,0.135920864
9/29/1995,0.124594125
9/30/1995,0.118930756
10/1/1995,0.12742581
10/2/1995,0.116099071
10/3/1995,0.195386241
10/4/1995,1.614060256
10/5/1995,3.709506904
10/6/1995,1.727327642
10/7/1995,0.991089631
10/8/1995,0.594653778
10/9/1995,0.424752699
10/10/1995,0.339802159
10/11/1995,0.274673412
10/12/1995,0.243524881
10/13/1995,0.218039719
10/14/1995,0.201049611
10/15/1995,0.189722872
10/16/1995,0.175564449
10/17/1995,0.167069395
10/18/1995,0.158574341
10/19/1995,0.155742656
10/20/1995,0.144415918
10/21/1995,0.130257494
10/22/1995,0.124594125
10/23/1995,0.133089179
10/24/1995,0.195386241
10/25/1995,0.254851619
10/26/1995,0.243524881
10/27/1995,0.20671298
10/28/1995,0.186891188
10/29/1995,0.16423771
10/30/1995,0.172732764
10/31/1995,0.189722872
11/1/1995,0.189722872
11/2/1995,2.237030881
11/3/1995,12.57267989
11/4/1995,5.946537784
11/5/1995,2.831684659
11/6/1995,1.699010796
11/7/1995,1.472476023
11/8/1995,4.927131307
11/9/1995,2.435248807
11/10/1995,1.585743409
11/11/1995,3.766140597
11/12/1995,3.228120511
11/13/1995,1.897228722
11/14/1995,1.472476023
11/15/1995,1.16099071
11/16/1995,0.934455938
11/17/1995,0.792871705
11/18/1995,0.679604318
11/19/1995,0.622970625
11/20/1995,0.622970625
11/21/1995,0.792871705
11/22/1995,0.679604318
11/23/1995,0.622970625
11/24/1995,1.41584233
11/25/1995,1.472476023
11/26/1995,1.047723324
11/27/1995,0.877822244
11/28/1995,0.736238011
11/29/1995,0.679604318
11/30/1995,0.622970625
12/1/1995,0.566336932
12/2/1995,0.509703239
12/3/1995,0.481386392
12/4/1995,0.453069545
12/5/1995,0.453069545
12/6/1995,0.566336932
12/7/1995,0.792871705
12/8/1995,1.047723324
12/9/1995,0.906139091
12/10/1995,0.707921165
12/11/1995,0.651287472
12/12/1995,0.622970625
12/13/1995,0.594653778
12/14/1995,0.538020085
12/15/1995,0.538020085
12/16/1995,0.622970625
12/17/1995,3.992675369
12/18/1995,90.04757216
12/19/1995,82.96836051
12/20/1995,31.43169972
12/21/1995,10.53386693
12/22/1995,6.286339943
12/23/1995,4.615645994
12/24/1995,3.681190057
12/25/1995,3.143169972
12/26/1995,2.775050966
12/27/1995,2.520199347
12/28/1995,2.237030881
12/29/1995,2.038812955
12/30/1995,1.897228722
12/31/1995,2.803367813
1/1/1996,55.78418779
1/2/1996,48.70497614
1/3/1996,21.5774371
1/4/1996,9.372876222
1/5/1996,6.342973637
1/6/1996,5.181982926
1/7/1996,5.06871554
1/8/1996,4.049309063
1/9/1996,3.369704744
1/10/1996,3.058219432
1/11/1996,2.973268892
1/12/1996,2.973268892
1/13/1996,3.058219432
1/14/1996,2.548516193
1/15/1996,2.237030881
1/16/1996,2.067129801
1/17/1996,1.953862415
1/18/1996,1.925545568
1/19/1996,2.293664574
1/20/1996,2.123763494
1/21/1996,1.925545568
1/22/1996,1.755644489
1/23/1996,1.670693949
1/24/1996,3.567922671
1/25/1996,5.097032387
1/26/1996,3.709506904
1/27/1996,19.02892091
1/28/1996,19.59525784
1/29/1996,8.608321364
1/30/1996,7.107528495
1/31/1996,6.342973637
2/1/1996,4.559012301
2/2/1996,17.27327642
2/3/1996,23.58793321
2/4/1996,12.77089781
2/5/1996,6.824360029
2/6/1996,5.465151392
2/7/1996,4.728913381
2/8/1996,4.077625909
2/9/1996,3.596239517
2/10/1996,3.313071051
2/11/1996,3.029902585
2/12/1996,2.66178358
2/13/1996,2.321981421
2/14/1996,2.208714034
2/15/1996,2.095446648
2/16/1996,2.038812955
2/17/1996,1.925545568
2/18/1996,1.840595028
2/19/1996,1.840595028
2/20/1996,15.91406778
2/21/1996,11.35505548
2/22/1996,5.351884006
2/23/1996,3.766140597
2/24/1996,3.029902585
2/25/1996,2.520199347
2/26/1996,2.237030881
2/27/1996,2.123763494
2/28/1996,2.57683304
2/29/1996,7.617231733
3/1/1996,9.571094148
3/2/1996,6.626142103
3/3/1996,4.077625909
3/4/1996,3.001585739
3/5/1996,2.605149886
3/6/1996,2.605149886
3/7/1996,5.266933466
3/8/1996,6.682775796
3/9/1996,4.134259602
3/10/1996,2.973268892
3/11/1996,2.548516193
3/12/1996,2.265347727
3/13/1996,2.095446648
3/14/1996,1.982179261
3/15/1996,1.868911875
3/16/1996,1.783961335
3/17/1996,2.860001506
3/18/1996,22.31367511
3/19/1996,17.13169219
3/20/1996,6.909310568
3/21/1996,4.162576449
3/22/1996,3.256437358
3/23/1996,2.746734119
3/24/1996,2.40693196
3/25/1996,5.097032387
3/26/1996,6.569508409
3/27/1996,23.50298267
3/28/1996,29.16635199
3/29/1996,15.77248355
3/30/1996,89.19806676
3/31/1996,59.74854631
4/1/1996,26.84437057
4/2/1996,11.35505548
4/3/1996,7.64554858
4/4/1996,6.201389404
4/5/1996,5.465151392
4/6/1996,13.16733367
4/7/1996,15.23446347
4/8/1996,7.64554858
4/9/1996,5.15366608
4/10/1996,3.936041676
4/11/1996,3.313071051
4/12/1996,3.029902585
4/13/1996,4.813863921
4/14/1996,7.673865426
4/15/1996,95.14460455
4/16/1996,52.3861662
4/17/1996,20.10496108
4/18/1996,10.64713432
4/19/1996,10.56218378
4/20/1996,8.240202358
4/21/1996,6.088122017
4/22/1996,4.728913381
4/23/1996,4.105942756
4/24/1996,3.766140597
4/25/1996,3.228120511
4/26/1996,2.944952046
4/27/1996,2.831684659
4/28/1996,2.803367813
4/29/1996,6.22970625
4/30/1996,10.47723324
5/1/1996,5.012081847
5/2/1996,3.228120511
5/3/1996,2.66178358
5/4/1996,2.350298267
5/5/1996,2.067129801
5/6/1996,1.812278182
5/7/1996,1.557426563
5/8/1996,1.33089179
5/9/1996,1.189307557
5/10/1996,1.047723324
5/11/1996,0.991089631
5/12/1996,0.877822244
5/13/1996,0.821188551
5/14/1996,0.764554858
5/15/1996,0.707921165
5/16/1996,0.651287472
5/17/1996,0.622970625
5/18/1996,0.566336932
5/19/1996,0.509703239
5/20/1996,0.481386392
5/21/1996,0.453069545
5/22/1996,0.424752699
5/23/1996,0.396435852
5/24/1996,0.339802159
5/25/1996,0.339802159
5/26/1996,0.311485313
5/27/1996,0.311485313
5/28/1996,0.283168466
5/29/1996,3.681190057
5/30/1996,5.663369318
5/31/1996,1.699010796
6/1/1996,1.019406477
6/2/1996,0.679604318
6/3/1996,0.651287472
6/4/1996,0.594653778
6/5/1996,0.453069545
6/6/1996,0.424752699
6/7/1996,0.396435852
6/8/1996,1.699010796
6/9/1996,1.41584233
6/10/1996,0.906139091
6/11/1996,0.566336932
6/12/1996,0.396435852
6/13/1996,0.424752699
6/14/1996,0.736238011
6/15/1996,1.585743409
6/16/1996,3.82277429
6/17/1996,5.351884006
6/18/1996,6.173072557
6/19/1996,6.880993722
6/20/1996,6.909310568
6/21/1996,3.766140597
6/22/1996,2.40693196
6/23/1996,1.670693949
6/24/1996,1.359208636
6/25/1996,0.877822244
6/26/1996,0.622970625
6/27/1996,0.481386392
6/28/1996,0.424752699
6/29/1996,0.368119006
6/30/1996,0.311485313
7/1/1996,0.263346673
7/2/1996,0.223703088
7/3/1996,0.201049611
7/4/1996,0.184059503
7/5/1996,0.16423771
7/6/1996,0.172732764
7/7/1996,0.167069395
7/8/1996,0.144415918
7/9/1996,0.141584233
7/10/1996,0.155742656
7/11/1996,0.138752548
7/12/1996,0.133089179
7/13/1996,0.764554858
7/14/1996,2.803367813
7/15/1996,2.123763494
7/16/1996,2.123763494
7/17/1996,1.444159176
7/18/1996,1.24594125
7/19/1996,0.877822244
7/20/1996,0.538020085
7/21/1996,0.368119006
7/22/1996,0.283168466
7/23/1996,0.223703088
7/24/1996,0.226534773
7/25/1996,0.481386392
7/26/1996,3.284754205
7/27/1996,2.690100426
7/28/1996,1.783961335
7/29/1996,1.642377102
7/30/1996,0.991089631
7/31/1996,0.622970625
8/1/1996,1.019406477
8/2/1996,2.718417273
8/3/1996,4.360794375
8/4/1996,6.173072557
8/5/1996,3.511288977
8/6/1996,2.690100426
8/7/1996,2.010496108
8/8/1996,1.982179261
8/9/1996,3.029902585
8/10/1996,3.058219432
8/11/1996,2.095446648
8/12/1996,1.812278182
8/13/1996,2.123763494
8/14/1996,1.557426563
8/15/1996,1.16099071
8/16/1996,0.991089631
8/17/1996,0.792871705
8/18/1996,0.707921165
8/19/1996,0.566336932
8/20/1996,0.481386392
8/21/1996,0.509703239
8/22/1996,0.594653778
8/23/1996,0.538020085
8/24/1996,0.453069545
8/25/1996,0.424752699
8/26/1996,0.424752699
8/27/1996,1.16099071
8/28/1996,3.539605824
8/29/1996,1.727327642
8/30/1996,1.33089179
8/31/1996,1.302574943
9/1/1996,1.33089179
9/2/1996,1.047723324
9/3/1996,0.821188551
9/4/1996,0.736238011
9/5/1996,0.651287472
9/6/1996,0.538020085
9/7/1996,0.453069545
9/8/1996,0.368119006
9/9/1996,0.339802159
9/10/1996,0.311485313
9/11/1996,0.271841727
9/12/1996,0.24918825
9/13/1996,0.229366457
9/14/1996,0.212376349
9/15/1996,0.269010043
9/16/1996,0.622970625
9/17/1996,0.707921165
9/18/1996,0.594653778
9/19/1996,0.424752699
9/20/1996,0.368119006
9/21/1996,0.368119006
9/22/1996,5.125349233
9/23/1996,4.190893296
9/24/1996,1.387525483
9/25/1996,0.821188551
9/26/1996,0.566336932
9/27/1996,0.481386392
9/28/1996,0.594653778
9/29/1996,1.953862415
9/30/1996,1.359208636
10/1/1996,0.877822244
10/2/1996,0.651287472
10/3/1996,0.538020085
10/4/1996,0.481386392
10/5/1996,0.424752699
10/6/1996,0.509703239
10/7/1996,0.934455938
10/8/1996,1.529109716
10/9/1996,1.189307557
10/10/1996,0.849505398
10/11/1996,0.622970625
10/12/1996,0.453069545
10/13/1996,0.368119006
10/14/1996,0.311485313
10/15/1996,0.257683304
10/16/1996,0.226534773
10/17/1996,0.195386241
10/18/1996,0.172732764
10/19/1996,0.150079287
10/20/1996,0.144415918
10/21/1996,0.135920864
10/22/1996,0.135920864
10/23/1996,0.124594125
10/24/1996,0.113267386
10/25/1996,0.130257494
10/26/1996,0.155742656
10/27/1996,0.158574341
10/28/1996,0.184059503
10/29/1996,0.277505097
10/30/1996,0.24918825
10/31/1996,0.218039719
11/1/1996,0.192554557
11/2/1996,0.203881295
11/3/1996,0.186891188
11/4/1996,0.16423771
11/5/1996,0.184059503
11/6/1996,0.453069545
11/7/1996,0.877822244
11/8/1996,2.067129801
11/9/1996,1.868911875
11/10/1996,1.217624403
11/11/1996,0.792871705
11/12/1996,0.594653778
11/13/1996,0.481386392
11/14/1996,0.396435852
11/15/1996,0.339802159
11/16/1996,0.283168466
11/17/1996,0.277505097
11/18/1996,0.266178358
11/19/1996,0.280336781
11/20/1996,0.311485313
11/21/1996,0.339802159
11/22/1996,0.311485313
11/23/1996,0.283168466
11/24/1996,0.269010043
11/25/1996,0.283168466
11/26/1996,0.280336781
11/27/1996,0.266178358
11/28/1996,0.266178358
11/29/1996,0.311485313
11/30/1996,0.311485313
12/1/1996,8.013667586
12/2/1996,15.82911724
12/3/1996,5.465151392
12/4/1996,2.350298267
12/5/1996,1.642377102
12/6/1996,1.359208636
12/7/1996,1.302574943
12/8/1996,1.047723324
12/9/1996,0.877822244
12/10/1996,0.736238011
12/11/1996,0.651287472
12/12/1996,0.594653778
12/13/1996,0.538020085
12/14/1996,0.509703239
12/15/1996,0.481386392
12/16/1996,0.481386392
12/17/1996,0.622970625
12/18/1996,1.047723324
12/19/1996,1.189307557
12/20/1996,0.962772784
12/21/1996,0.792871705
12/22/1996,0.707921165
12/23/1996,0.622970625
12/24/1996,0.651287472
